"","proportion","turtle.grouping","value","type","prior.type","SD","iter"
"395",0.25,"G3",0.328476901749352,"bayes.est","informative",0.2,10
"396",0.25,"G4",0.493456586040908,"bayes.est","informative",0.2,10
"397",0.05,"G1",0.852898147698263,"bayes.est","informative",0.2,10
"398",0.05,"G2",0.719959111974297,"bayes.est","informative",0.2,10
"399",0.05,"G3",0.697370713476451,"bayes.est","informative",0.2,10
"400",0.05,"G4",1.07647727802151,"bayes.est","informative",0.2,10
"401",0.95,"G1",0.011772958654759,"bayes.est","informative",0.3,1
"402",0.95,"G2",0.010141076688447,"bayes.est","informative",0.3,1
"403",0.95,"G3",0.00994298749996103,"bayes.est","informative",0.3,1
"404",0.95,"G4",0.0147663747185416,"bayes.est","informative",0.3,1
"405",0.75,"G1",0.064316079256866,"bayes.est","informative",0.3,1
"406",0.75,"G2",0.0508476036684393,"bayes.est","informative",0.3,1
"407",0.75,"G3",0.0526384557121941,"bayes.est","informative",0.3,1
"408",0.75,"G4",0.073299805737804,"bayes.est","informative",0.3,1
"409",0.5,"G1",0.151846280681723,"bayes.est","informative",0.3,1
"410",0.5,"G2",0.119889931865746,"bayes.est","informative",0.3,1
"411",0.5,"G3",0.125563641557857,"bayes.est","informative",0.3,1
"412",0.5,"G4",0.176303632369629,"bayes.est","informative",0.3,1
"413",0.25,"G1",0.30740466348219,"bayes.est","informative",0.3,1
"414",0.25,"G2",0.238187316018842,"bayes.est","informative",0.3,1
"415",0.25,"G3",0.249634068292601,"bayes.est","informative",0.3,1
"416",0.25,"G4",0.346761130214142,"bayes.est","informative",0.3,1
"417",0.05,"G1",0.664274900722426,"bayes.est","informative",0.3,1
"418",0.05,"G2",0.515304211037155,"bayes.est","informative",0.3,1
"419",0.05,"G3",0.542909799652482,"bayes.est","informative",0.3,1
"420",0.05,"G4",0.753525508909579,"bayes.est","informative",0.3,1
"421",0.95,"G1",0.0141825816780855,"bayes.est","informative",0.3,2
"422",0.95,"G2",0.0115207886253152,"bayes.est","informative",0.3,2
"423",0.95,"G3",0.0116842090687271,"bayes.est","informative",0.3,2
"424",0.95,"G4",0.0166661775790082,"bayes.est","informative",0.3,2
"425",0.75,"G1",0.0793982208993239,"bayes.est","informative",0.3,2
"426",0.75,"G2",0.0622989515351467,"bayes.est","informative",0.3,2
"427",0.75,"G3",0.065778986420668,"bayes.est","informative",0.3,2
"428",0.75,"G4",0.0918302537456207,"bayes.est","informative",0.3,2
"429",0.5,"G1",0.193004564149002,"bayes.est","informative",0.3,2
"430",0.5,"G2",0.151232132871307,"bayes.est","informative",0.3,2
"431",0.5,"G3",0.155992103750424,"bayes.est","informative",0.3,2
"432",0.5,"G4",0.22243473224877,"bayes.est","informative",0.3,2
"433",0.25,"G1",0.385854992928504,"bayes.est","informative",0.3,2
"434",0.25,"G2",0.302072348627863,"bayes.est","informative",0.3,2
"435",0.25,"G3",0.31555677552862,"bayes.est","informative",0.3,2
"436",0.25,"G4",0.431763853153607,"bayes.est","informative",0.3,2
"437",0.05,"G1",0.838359572682156,"bayes.est","informative",0.3,2
"438",0.05,"G2",0.643932553955988,"bayes.est","informative",0.3,2
"439",0.05,"G3",0.683311352848466,"bayes.est","informative",0.3,2
"440",0.05,"G4",0.951103523979003,"bayes.est","informative",0.3,2
"441",0.95,"G1",0.0108594067802725,"bayes.est","informative",0.3,3
"442",0.95,"G2",0.0104275613245823,"bayes.est","informative",0.3,3
"443",0.95,"G3",0.00948327240112204,"bayes.est","informative",0.3,3
"444",0.95,"G4",0.0151441604688503,"bayes.est","informative",0.3,3
"445",0.75,"G1",0.0532673077299358,"bayes.est","informative",0.3,3
"446",0.75,"G2",0.0441210327519351,"bayes.est","informative",0.3,3
"447",0.75,"G3",0.0442775571218051,"bayes.est","informative",0.3,3
"448",0.75,"G4",0.0642042321467302,"bayes.est","informative",0.3,3
"449",0.5,"G1",0.126782830915666,"bayes.est","informative",0.3,3
"450",0.5,"G2",0.101887808682587,"bayes.est","informative",0.3,3
"451",0.5,"G3",0.104517764666113,"bayes.est","informative",0.3,3
"452",0.5,"G4",0.14689111855486,"bayes.est","informative",0.3,3
"453",0.25,"G1",0.251547964779979,"bayes.est","informative",0.3,3
"454",0.25,"G2",0.198475421402554,"bayes.est","informative",0.3,3
"455",0.25,"G3",0.206384719950398,"bayes.est","informative",0.3,3
"456",0.25,"G4",0.290473674507589,"bayes.est","informative",0.3,3
"457",0.05,"G1",0.536524580670223,"bayes.est","informative",0.3,3
"458",0.05,"G2",0.426499175280428,"bayes.est","informative",0.3,3
"459",0.05,"G3",0.445030744908131,"bayes.est","informative",0.3,3
"460",0.05,"G4",0.62403968081473,"bayes.est","informative",0.3,3
"461",0.95,"G1",0.0132556661815091,"bayes.est","informative",0.3,4
"462",0.95,"G2",0.0108309182185247,"bayes.est","informative",0.3,4
"463",0.95,"G3",0.0110602518524554,"bayes.est","informative",0.3,4
"464",0.95,"G4",0.0155579432205853,"bayes.est","informative",0.3,4
"465",0.75,"G1",0.0730979596753668,"bayes.est","informative",0.3,4
"466",0.75,"G2",0.0572529243359614,"bayes.est","informative",0.3,4
"467",0.75,"G3",0.0601431958782126,"bayes.est","informative",0.3,4
"468",0.75,"G4",0.0835852285932488,"bayes.est","informative",0.3,4
"469",0.5,"G1",0.178268650005737,"bayes.est","informative",0.3,4
"470",0.5,"G2",0.136948839353725,"bayes.est","informative",0.3,4
"471",0.5,"G3",0.144689633594924,"bayes.est","informative",0.3,4
"472",0.5,"G4",0.199397645525897,"bayes.est","informative",0.3,4
"473",0.25,"G1",0.354453555298421,"bayes.est","informative",0.3,4
"474",0.25,"G2",0.274086424152426,"bayes.est","informative",0.3,4
"475",0.25,"G3",0.288505383228547,"bayes.est","informative",0.3,4
"476",0.25,"G4",0.399522323490409,"bayes.est","informative",0.3,4
"477",0.05,"G1",0.760158716398043,"bayes.est","informative",0.3,4
"478",0.05,"G2",0.593672733418202,"bayes.est","informative",0.3,4
"479",0.05,"G3",0.624757211115796,"bayes.est","informative",0.3,4
"480",0.05,"G4",0.873410580744168,"bayes.est","informative",0.3,4
"481",0.95,"G1",0.0118445203656745,"bayes.est","informative",0.3,5
"482",0.95,"G2",0.0101555715561764,"bayes.est","informative",0.3,5
"483",0.95,"G3",0.00994902289529934,"bayes.est","informative",0.3,5
"484",0.95,"G4",0.014888885177709,"bayes.est","informative",0.3,5
"485",0.75,"G1",0.0636345699912723,"bayes.est","informative",0.3,5
"486",0.75,"G2",0.0511672958629152,"bayes.est","informative",0.3,5
"487",0.75,"G3",0.0529757702943069,"bayes.est","informative",0.3,5
"488",0.75,"G4",0.0744308300801218,"bayes.est","informative",0.3,5
"489",0.5,"G1",0.153859588674781,"bayes.est","informative",0.3,5
"490",0.5,"G2",0.120951859290483,"bayes.est","informative",0.3,5
"491",0.5,"G3",0.126751139344258,"bayes.est","informative",0.3,5
"492",0.5,"G4",0.174966796518609,"bayes.est","informative",0.3,5
"493",0.25,"G1",0.305287347352777,"bayes.est","informative",0.3,5
"494",0.25,"G2",0.240782922322216,"bayes.est","informative",0.3,5
"495",0.25,"G3",0.252497537870521,"bayes.est","informative",0.3,5
"496",0.25,"G4",0.353956330975103,"bayes.est","informative",0.3,5
"497",0.05,"G1",0.66131402029208,"bayes.est","informative",0.3,5
"498",0.05,"G2",0.513342869479149,"bayes.est","informative",0.3,5
"499",0.05,"G3",0.540912530795623,"bayes.est","informative",0.3,5
"500",0.05,"G4",0.751991868367743,"bayes.est","informative",0.3,5
"501",0.95,"G1",0.0107352245133859,"bayes.est","informative",0.3,7
"502",0.95,"G2",0.0106830695676822,"bayes.est","informative",0.3,7
"503",0.95,"G3",0.00944794748708091,"bayes.est","informative",0.3,7
"504",0.95,"G4",0.0155302409358092,"bayes.est","informative",0.3,7
"505",0.75,"G1",0.0513914141910319,"bayes.est","informative",0.3,7
"506",0.75,"G2",0.0430340234375676,"bayes.est","informative",0.3,7
"507",0.75,"G3",0.0434120944533418,"bayes.est","informative",0.3,7
"508",0.75,"G4",0.0627976623550523,"bayes.est","informative",0.3,7
"509",0.5,"G1",0.122689503674573,"bayes.est","informative",0.3,7
"510",0.5,"G2",0.0977793568227887,"bayes.est","informative",0.3,7
"511",0.5,"G3",0.100603743921599,"bayes.est","informative",0.3,7
"512",0.5,"G4",0.142526545967808,"bayes.est","informative",0.3,7
"513",0.25,"G1",0.241831287010922,"bayes.est","informative",0.3,7
"514",0.25,"G2",0.193701830846475,"bayes.est","informative",0.3,7
"515",0.25,"G3",0.199143409627398,"bayes.est","informative",0.3,7
"516",0.25,"G4",0.280873503137146,"bayes.est","informative",0.3,7
"517",0.05,"G1",0.519581948802348,"bayes.est","informative",0.3,7
"518",0.05,"G2",0.410498504001085,"bayes.est","informative",0.3,7
"519",0.05,"G3",0.428976853711098,"bayes.est","informative",0.3,7
"520",0.05,"G4",0.599755005832571,"bayes.est","informative",0.3,7
"521",0.95,"G1",0.011811308057569,"bayes.est","informative",0.3,8
"522",0.95,"G2",0.0101633104785222,"bayes.est","informative",0.3,8
"523",0.95,"G3",0.00996751070186717,"bayes.est","informative",0.3,8
"524",0.95,"G4",0.0147783597034811,"bayes.est","informative",0.3,8
"525",0.75,"G1",0.0644789089384607,"bayes.est","informative",0.3,8
"526",0.75,"G2",0.0509747651950483,"bayes.est","informative",0.3,8
"527",0.75,"G3",0.0527423330304949,"bayes.est","informative",0.3,8
"528",0.75,"G4",0.0734410983421609,"bayes.est","informative",0.3,8
"529",0.5,"G1",0.152338192754164,"bayes.est","informative",0.3,8
"530",0.5,"G2",0.120233977129741,"bayes.est","informative",0.3,8
"531",0.5,"G3",0.125773677647238,"bayes.est","informative",0.3,8
"532",0.5,"G4",0.176551035652138,"bayes.est","informative",0.3,8
"533",0.25,"G1",0.308001551973514,"bayes.est","informative",0.3,8
"534",0.25,"G2",0.238781121634947,"bayes.est","informative",0.3,8
"535",0.25,"G3",0.250113670822309,"bayes.est","informative",0.3,8
"536",0.25,"G4",0.347376322344823,"bayes.est","informative",0.3,8
"537",0.05,"G1",0.665218387183607,"bayes.est","informative",0.3,8
"538",0.05,"G2",0.516281767814231,"bayes.est","informative",0.3,8
"539",0.05,"G3",0.544106548802421,"bayes.est","informative",0.3,8
"540",0.05,"G4",0.755131554272125,"bayes.est","informative",0.3,8
"541",0.95,"G1",0.0139103220492372,"bayes.est","informative",0.3,9
"542",0.95,"G2",0.0112037474114687,"bayes.est","informative",0.3,9
"543",0.95,"G3",0.0112648747691258,"bayes.est","informative",0.3,9
"544",0.95,"G4",0.0161760405004454,"bayes.est","informative",0.3,9
"545",0.75,"G1",0.076099374198136,"bayes.est","informative",0.3,9
"546",0.75,"G2",0.0597260844741572,"bayes.est","informative",0.3,9
"547",0.75,"G3",0.0628542357788925,"bayes.est","informative",0.3,9
"548",0.75,"G4",0.0876884132453848,"bayes.est","informative",0.3,9
"549",0.5,"G1",0.182628122857669,"bayes.est","informative",0.3,9
"550",0.5,"G2",0.142223727690945,"bayes.est","informative",0.3,9
"551",0.5,"G3",0.149891788705712,"bayes.est","informative",0.3,9
"552",0.5,"G4",0.210512493148765,"bayes.est","informative",0.3,9
"553",0.25,"G1",0.364226580901934,"bayes.est","informative",0.3,9
"554",0.25,"G2",0.286996092668999,"bayes.est","informative",0.3,9
"555",0.25,"G3",0.300428252813371,"bayes.est","informative",0.3,9
"556",0.25,"G4",0.420918857314522,"bayes.est","informative",0.3,9
"557",0.05,"G1",0.786186634685681,"bayes.est","informative",0.3,9
"558",0.05,"G2",0.615969136493459,"bayes.est","informative",0.3,9
"559",0.05,"G3",0.657011628470373,"bayes.est","informative",0.3,9
"560",0.05,"G4",0.893901875213506,"bayes.est","informative",0.3,9
"561",0.95,"G1",0.0122073551969119,"bayes.est","informative",0.3,10
"562",0.95,"G2",0.0102871262040752,"bayes.est","informative",0.3,10
"563",0.95,"G3",0.0102217023628658,"bayes.est","informative",0.3,10
"564",0.95,"G4",0.0148314830581565,"bayes.est","informative",0.3,10
"565",0.75,"G1",0.0662580332314731,"bayes.est","informative",0.3,10
"566",0.75,"G2",0.0517951713368198,"bayes.est","informative",0.3,10
"567",0.75,"G3",0.0543034763349887,"bayes.est","informative",0.3,10
"568",0.75,"G4",0.0760797546176826,"bayes.est","informative",0.3,10
"569",0.5,"G1",0.157817093159285,"bayes.est","informative",0.3,10
"570",0.5,"G2",0.123865772314191,"bayes.est","informative",0.3,10
"571",0.5,"G3",0.131043362285303,"bayes.est","informative",0.3,10
"572",0.5,"G4",0.179199850750245,"bayes.est","informative",0.3,10
"573",0.25,"G1",0.320383561980517,"bayes.est","informative",0.3,10
"574",0.25,"G2",0.247691108861822,"bayes.est","informative",0.3,10
"575",0.25,"G3",0.262319668529249,"bayes.est","informative",0.3,10
"576",0.25,"G4",0.361461576188525,"bayes.est","informative",0.3,10
"577",0.05,"G1",0.679954668375155,"bayes.est","informative",0.3,10
"578",0.05,"G2",0.531500741263809,"bayes.est","informative",0.3,10
"579",0.05,"G3",0.565961844582589,"bayes.est","informative",0.3,10
"580",0.05,"G4",0.787283878775581,"bayes.est","informative",0.3,10
"581",0.95,"G1",0.0112849786684022,"bayes.est","informative",0.4,1
"582",0.95,"G2",0.0104765628238275,"bayes.est","informative",0.4,1
"583",0.95,"G3",0.009410552597421,"bayes.est","informative",0.4,1
"584",0.95,"G4",0.0157071410395616,"bayes.est","informative",0.4,1
"585",0.75,"G1",0.0578183834161582,"bayes.est","informative",0.4,1
"586",0.75,"G2",0.0441051379543817,"bayes.est","informative",0.4,1
"587",0.75,"G3",0.0477468994936153,"bayes.est","informative",0.4,1
"588",0.75,"G4",0.0629623123401774,"bayes.est","informative",0.4,1
"589",0.5,"G1",0.138996862907824,"bayes.est","informative",0.4,1
"590",0.5,"G2",0.10220801344237,"bayes.est","informative",0.4,1
"591",0.5,"G3",0.112080139894038,"bayes.est","informative",0.4,1
"592",0.5,"G4",0.142308778989471,"bayes.est","informative",0.4,1
"593",0.25,"G1",0.279098044251378,"bayes.est","informative",0.4,1
"594",0.25,"G2",0.199699936886771,"bayes.est","informative",0.4,1
"595",0.25,"G3",0.223861621832133,"bayes.est","informative",0.4,1
"596",0.25,"G4",0.279409332202541,"bayes.est","informative",0.4,1
"597",0.05,"G1",0.595143232199951,"bayes.est","informative",0.4,1
"598",0.05,"G2",0.431333118507372,"bayes.est","informative",0.4,1
"599",0.05,"G3",0.485265435202469,"bayes.est","informative",0.4,1
"600",0.05,"G4",0.594736732289774,"bayes.est","informative",0.4,1
"601",0.95,"G1",0.0129964684109151,"bayes.est","informative",0.4,2
"602",0.95,"G2",0.0103523099328288,"bayes.est","informative",0.4,2
"603",0.95,"G3",0.0106832921837503,"bayes.est","informative",0.4,2
"604",0.95,"G4",0.0146300036642611,"bayes.est","informative",0.4,2
"605",0.75,"G1",0.0723056828778313,"bayes.est","informative",0.4,2
"606",0.75,"G2",0.0520019883663631,"bayes.est","informative",0.4,2
"607",0.75,"G3",0.0585393531874361,"bayes.est","informative",0.4,2
"608",0.75,"G4",0.0739674701690738,"bayes.est","informative",0.4,2
"609",0.5,"G1",0.172817604168236,"bayes.est","informative",0.4,2
"610",0.5,"G2",0.123050427581976,"bayes.est","informative",0.4,2
"611",0.5,"G3",0.139804868277298,"bayes.est","informative",0.4,2
"612",0.5,"G4",0.172921532334663,"bayes.est","informative",0.4,2
"613",0.25,"G1",0.346173966636158,"bayes.est","informative",0.4,2
"614",0.25,"G2",0.244184658760524,"bayes.est","informative",0.4,2
"615",0.25,"G3",0.278077393783494,"bayes.est","informative",0.4,2
"616",0.25,"G4",0.347962145160185,"bayes.est","informative",0.4,2
"617",0.05,"G1",0.746809682521517,"bayes.est","informative",0.4,2
"618",0.05,"G2",0.528847743435998,"bayes.est","informative",0.4,2
"619",0.05,"G3",0.599270161410765,"bayes.est","informative",0.4,2
"620",0.05,"G4",0.753966464216927,"bayes.est","informative",0.4,2
"621",0.95,"G1",0.0111326865314407,"bayes.est","informative",0.4,3
"622",0.95,"G2",0.0105057164699997,"bayes.est","informative",0.4,3
"623",0.95,"G3",0.00941729100404117,"bayes.est","informative",0.4,3
"624",0.95,"G4",0.0159982035543161,"bayes.est","informative",0.4,3
"625",0.75,"G1",0.0573141328007987,"bayes.est","informative",0.4,3
"626",0.75,"G2",0.0436435405469567,"bayes.est","informative",0.4,3
"627",0.75,"G3",0.0468433807195696,"bayes.est","informative",0.4,3
"628",0.75,"G4",0.0623272678997587,"bayes.est","informative",0.4,3
"629",0.5,"G1",0.135343270419013,"bayes.est","informative",0.4,3
"630",0.5,"G2",0.099596693120278,"bayes.est","informative",0.4,3
"631",0.5,"G3",0.109578481456572,"bayes.est","informative",0.4,3
"632",0.5,"G4",0.141177027004591,"bayes.est","informative",0.4,3
"633",0.25,"G1",0.273326749044339,"bayes.est","informative",0.4,3
"634",0.25,"G2",0.197677433633624,"bayes.est","informative",0.4,3
"635",0.25,"G3",0.21888313150256,"bayes.est","informative",0.4,3
"636",0.25,"G4",0.273667144624089,"bayes.est","informative",0.4,3
"637",0.05,"G1",0.584377919843164,"bayes.est","informative",0.4,3
"638",0.05,"G2",0.420526889689904,"bayes.est","informative",0.4,3
"639",0.05,"G3",0.473394706649603,"bayes.est","informative",0.4,3
"640",0.05,"G4",0.584749349757731,"bayes.est","informative",0.4,3
"641",0.95,"G1",0.011483302557671,"bayes.est","informative",0.4,4
"642",0.95,"G2",0.0104024486435006,"bayes.est","informative",0.4,4
"643",0.95,"G3",0.00951225175917774,"bayes.est","informative",0.4,4
"644",0.95,"G4",0.0152140891005457,"bayes.est","informative",0.4,4
"645",0.75,"G1",0.0595083901599191,"bayes.est","informative",0.4,4
"646",0.75,"G2",0.0450280296282339,"bayes.est","informative",0.4,4
"647",0.75,"G3",0.0486493724665876,"bayes.est","informative",0.4,4
"648",0.75,"G4",0.0637352165590389,"bayes.est","informative",0.4,4
"649",0.5,"G1",0.144222870591286,"bayes.est","informative",0.4,4
"650",0.5,"G2",0.104000907476412,"bayes.est","informative",0.4,4
"651",0.5,"G3",0.115737380921933,"bayes.est","informative",0.4,4
"652",0.5,"G4",0.147827427631798,"bayes.est","informative",0.4,4
"653",0.25,"G1",0.284405080652403,"bayes.est","informative",0.4,4
"654",0.25,"G2",0.204253381017674,"bayes.est","informative",0.4,4
"655",0.25,"G3",0.232844793955797,"bayes.est","informative",0.4,4
"656",0.25,"G4",0.290964885132193,"bayes.est","informative",0.4,4
"657",0.05,"G1",0.621019252355156,"bayes.est","informative",0.4,4
"658",0.05,"G2",0.444430606737323,"bayes.est","informative",0.4,4
"659",0.05,"G3",0.499294031193251,"bayes.est","informative",0.4,4
"660",0.05,"G4",0.621190040198933,"bayes.est","informative",0.4,4
"661",0.95,"G1",0.0151008690137824,"bayes.est","informative",0.4,5
"662",0.95,"G2",0.0111217411613976,"bayes.est","informative",0.4,5
"663",0.95,"G3",0.0123000477381038,"bayes.est","informative",0.4,5
"664",0.95,"G4",0.0160632061016659,"bayes.est","informative",0.4,5
"665",0.75,"G1",0.0846392697206903,"bayes.est","informative",0.4,5
"666",0.75,"G2",0.0594585689321554,"bayes.est","informative",0.4,5
"667",0.75,"G3",0.0684311086524618,"bayes.est","informative",0.4,5
"668",0.75,"G4",0.0848360401490125,"bayes.est","informative",0.4,5
"669",0.5,"G1",0.20313854271376,"bayes.est","informative",0.4,5
"670",0.5,"G2",0.144977632771813,"bayes.est","informative",0.4,5
"671",0.5,"G3",0.16520238739181,"bayes.est","informative",0.4,5
"672",0.5,"G4",0.207155857414663,"bayes.est","informative",0.4,5
"673",0.25,"G1",0.409182265254903,"bayes.est","informative",0.4,5
"674",0.25,"G2",0.287142097586663,"bayes.est","informative",0.4,5
"675",0.25,"G3",0.329665530107498,"bayes.est","informative",0.4,5
"676",0.25,"G4",0.410391237825704,"bayes.est","informative",0.4,5
"677",0.05,"G1",0.874038534234407,"bayes.est","informative",0.4,5
"678",0.05,"G2",0.61780281803794,"bayes.est","informative",0.4,5
"679",0.05,"G3",0.706016940462556,"bayes.est","informative",0.4,5
"680",0.05,"G4",0.888693100430254,"bayes.est","informative",0.4,5
"681",0.95,"G1",0.011907318454352,"bayes.est","informative",0.4,6
"682",0.95,"G2",0.010116644844899,"bayes.est","informative",0.4,6
"683",0.95,"G3",0.00989150796264048,"bayes.est","informative",0.4,6
"684",0.95,"G4",0.014962086857781,"bayes.est","informative",0.4,6
