"","proportion","turtle.grouping","value","type","prior.type","SD","iter"
"6501",0.25,"G1",0.00612,"bias","uninformative",3,9
"6502",0.25,"G2",0.00617,"bias","uninformative",3,9
"6503",0.25,"G3",0.01173,"bias","uninformative",3,9
"6504",0.25,"G4",0.00948,"bias","uninformative",3,9
"6505",0.25,"G1",0.00917,"bias","uninformative",3,9
"6506",0.25,"G2",0.00926,"bias","uninformative",3,9
"6507",0.25,"G3",0.02932,"bias","uninformative",3,9
"6508",0.25,"G4",0.01896,"bias","uninformative",3,9
"6509",0.25,"G1",0.00612,"bias","uninformative",4,9
"6510",0.25,"G2",0.00617,"bias","uninformative",4,9
"6511",0.25,"G3",0.02053,"bias","uninformative",4,9
"6512",0.25,"G4",0.01422,"bias","uninformative",4,9
"6513",0.25,"G1",0.00612,"bias","uninformative",4,9
"6514",0.25,"G2",0.00926,"bias","uninformative",4,9
"6515",0.25,"G3",0.02053,"bias","uninformative",4,9
"6516",0.25,"G4",0.01422,"bias","uninformative",4,9
"6517",0.25,"G1",0.00917,"bias","uninformative",4,9
"6518",0.25,"G2",0.00617,"bias","uninformative",4,9
"6519",0.25,"G3",0.01759,"bias","uninformative",4,9
"6520",0.25,"G4",0.00948,"bias","uninformative",4,9
"6521",0.25,"G1",0.00612,"bias","uninformative",4,10
"6522",0.25,"G2",0.00617,"bias","uninformative",4,10
"6523",0.25,"G3",0.01173,"bias","uninformative",4,10
"6524",0.25,"G4",0.00948,"bias","uninformative",4,10
"6525",0.25,"G1",0.00612,"bias","uninformative",4,10
"6526",0.25,"G2",0.00617,"bias","uninformative",4,10
"6527",0.25,"G3",0.02053,"bias","uninformative",4,10
"6528",0.25,"G4",0.01422,"bias","uninformative",4,10
"6529",0.25,"G1",0.00612,"bias","uninformative",4,10
"6530",0.25,"G2",0.00617,"bias","uninformative",4,10
"6531",0.25,"G3",0.02053,"bias","uninformative",4,10
"6532",0.25,"G4",0.01422,"bias","uninformative",4,10
"6533",0.25,"G1",0.00612,"bias","uninformative",4,10
"6534",0.25,"G2",0.00617,"bias","uninformative",4,10
"6535",0.25,"G3",0.01759,"bias","uninformative",4,10
"6536",0.25,"G4",0.00948,"bias","uninformative",4,10
"6537",0.25,"G1",0.00612,"bias","uninformative",4,10
"6538",0.25,"G2",0.00617,"bias","uninformative",4,10
"6539",0.25,"G3",0.02053,"bias","uninformative",4,10
"6540",0.25,"G4",0.01422,"bias","uninformative",4,10
"6541",0.25,"G1",0.00612,"bias","uninformative",4,1
"6542",0.25,"G2",0.00617,"bias","uninformative",4,1
"6543",0.25,"G3",0.01466,"bias","uninformative",4,1
"6544",0.25,"G4",0.00948,"bias","uninformative",4,1
"6545",0.25,"G1",0.00612,"bias","uninformative",4,1
"6546",0.25,"G2",0.00617,"bias","uninformative",4,1
"6547",0.25,"G3",0.01759,"bias","uninformative",4,1
"6548",0.25,"G4",0.00948,"bias","uninformative",4,1
"6549",0.25,"G1",0.00612,"bias","uninformative",5,1
"6550",0.25,"G2",0.00617,"bias","uninformative",5,1
"6551",0.25,"G3",0.01759,"bias","uninformative",5,1
"6552",0.25,"G4",0.00948,"bias","uninformative",5,1
"6553",0.25,"G1",0.00612,"bias","uninformative",5,1
"6554",0.25,"G2",0.00617,"bias","uninformative",5,1
"6555",0.25,"G3",0.01466,"bias","uninformative",5,1
"6556",0.25,"G4",0.00948,"bias","uninformative",5,1
"6557",0.25,"G1",0.00612,"bias","uninformative",5,1
"6558",0.25,"G2",0.00617,"bias","uninformative",5,1
