"","iter","estimate","priorSD","grouping","bayestype","parameter","est.type","priortype","type"
"3369","8",0.0161,"9","G3","post","b0","bias","uninformative","bayes.est"
"3370","8",0.0126,"9","G3","post","b1","bias","uninformative","bayes.est"
"3371","8",-6.029,"9","G3","post","b0","coef","uninformative","bayes.est"
"3372","8",0.162,"9","G3","post","b1","coef","uninformative","bayes.est"
"3373","8",0.0281,"9","G4","post","b0","bias","uninformative","bayes.est"
"3374","8",0.0292,"9","G4","post","b1","bias","uninformative","bayes.est"
"3375","8",-4.8152,"9","G4","post","b0","coef","uninformative","bayes.est"
"3376","8",0.0954,"9","G4","post","b1","coef","uninformative","bayes.est"
"3377","8",-0.009,"9","pi","post","pi","bias","uninformative","bayes.est"
"3378","8",0.7156,"9","pi","post","pi","coef","uninformative","bayes.est"
"3379","8",-7.4723,"9",NA,"prior","b0","coef","uninformative","bayes.est"
"3380","8",0.0129,"9",NA,"prior","b1","coef","uninformative","bayes.est"
"3381","9",0.6895,"0.1","G1","post","b0","bias","informative","bayes.est"
"3382","9",1.346,"0.1","G1","post","b1","bias","informative","bayes.est"
"3383","9",-5.5292,"0.1","G1","post","b0","coef","informative","bayes.est"
"3384","9",0.2134,"0.1","G1","post","b1","coef","informative","bayes.est"
"3385","9",0.2491,"0.1","G2","post","b0","bias","informative","bayes.est"
"3386","9",0.5004,"0.1","G2","post","b1","bias","informative","bayes.est"
"3387","9",-5.5863,"0.1","G2","post","b0","coef","informative","bayes.est"
"3388","9",0.1358,"0.1","G2","post","b1","coef","informative","bayes.est"
"3389","9",-0.0436,"0.1","G3","post","b0","bias","informative","bayes.est"
"3390","9",-0.0797,"0.1","G3","post","b1","bias","informative","bayes.est"
"3391","9",-5.6745,"0.1","G3","post","b0","coef","informative","bayes.est"
"3392","9",0.1472,"0.1","G3","post","b1","coef","informative","bayes.est"
"3393","9",0.2061,"0.1","G4","post","b0","bias","informative","bayes.est"
"3394","9",0.3618,"0.1","G4","post","b1","bias","informative","bayes.est"
"3395","9",-5.6487,"0.1","G4","post","b0","coef","informative","bayes.est"
"3396","9",0.1262,"0.1","G4","post","b1","coef","informative","bayes.est"
"3397","9",-0.0104,"0.1","pi","post","pi","bias","informative","bayes.est"
"3398","9",0.7147,"0.1","pi","post","pi","coef","informative","bayes.est"
"3399","9",-5.6679,"0.1",NA,"prior","b0","coef","informative","bayes.est"
"3400","9",0.1348,"0.1",NA,"prior","b1","coef","informative","bayes.est"
"3401","9",0.8136,"0.2","G1","post","b0","bias","informative","bayes.est"
"3402","9",1.567,"0.2","G1","post","b1","bias","informative","bayes.est"
"3403","9",-5.9354,"0.2","G1","post","b0","coef","informative","bayes.est"
"3404","9",0.2335,"0.2","G1","post","b1","coef","informative","bayes.est"
"3405","9",0.3637,"0.2","G2","post","b0","bias","informative","bayes.est"
"3406","9",0.7085,"0.2","G2","post","b1","bias","informative","bayes.est"
"3407","9",-6.0986,"0.2","G2","post","b0","coef","informative","bayes.est"
"3408","9",0.1547,"0.2","G2","post","b1","coef","informative","bayes.est"
"3409","9",0.0904,"0.2","G3","post","b0","bias","informative","bayes.est"
"3410","9",0.1326,"0.2","G3","post","b1","bias","informative","bayes.est"
"3411","9",-6.4697,"0.2","G3","post","b0","coef","informative","bayes.est"
"3412","9",0.1812,"0.2","G3","post","b1","coef","informative","bayes.est"
"3413","9",0.3671,"0.2","G4","post","b0","bias","informative","bayes.est"
"3414","9",0.6302,"0.2","G4","post","b1","bias","informative","bayes.est"
"3415","9",-6.4029,"0.2","G4","post","b0","coef","informative","bayes.est"
"3416","9",0.151,"0.2","G4","post","b1","coef","informative","bayes.est"
"3417","9",-0.011,"0.2","pi","post","pi","bias","informative","bayes.est"
"3418","9",0.7142,"0.2","pi","post","pi","coef","informative","bayes.est"
"3419","9",-6.5271,"0.2",NA,"prior","b0","coef","informative","bayes.est"
"3420","9",0.0108,"0.2",NA,"prior","b1","coef","informative","bayes.est"
"3421","9",1.2545,"0.3","G1","post","b0","bias","informative","bayes.est"
"3422","9",2.3094,"0.3","G1","post","b1","bias","informative","bayes.est"
"3423","9",-7.3784,"0.3","G1","post","b0","coef","informative","bayes.est"
"3424","9",0.3011,"0.3","G1","post","b1","coef","informative","bayes.est"
"3425","9",0.6917,"0.3","G2","post","b0","bias","informative","bayes.est"
"3426","9",1.2775,"0.3","G2","post","b1","bias","informative","bayes.est"
"3427","9",-7.5659,"0.3","G2","post","b0","coef","informative","bayes.est"
"3428","9",0.2062,"0.3","G2","post","b1","coef","informative","bayes.est"
"3429","9",0.4398,"0.3","G3","post","b0","bias","informative","bayes.est"
"3430","9",0.6553,"0.3","G3","post","b1","bias","informative","bayes.est"
"3431","9",-8.5425,"0.3","G3","post","b0","coef","informative","bayes.est"
"3432","9",0.2648,"0.3","G3","post","b1","coef","informative","bayes.est"
"3433","9",0.8152,"0.3","G4","post","b0","bias","informative","bayes.est"
"3434","9",1.3386,"0.3","G4","post","b1","bias","informative","bayes.est"
"3435","9",-8.5017,"0.3","G4","post","b0","coef","informative","bayes.est"
"3436","9",0.2167,"0.3","G4","post","b1","coef","informative","bayes.est"
"3437","9",-0.0133,"0.3","pi","post","pi","bias","informative","bayes.est"
"3438","9",0.7125,"0.3","pi","post","pi","coef","informative","bayes.est"
"3439","9",-8.9036,"0.3",NA,"prior","b0","coef","informative","bayes.est"
"3440","9",0.0485,"0.3",NA,"prior","b1","coef","informative","bayes.est"
"3441","9",0.692,"0.4","G1","post","b0","bias","informative","bayes.est"
"3442","9",1.3596,"0.4","G1","post","b1","bias","informative","bayes.est"
"3443","9",-5.5372,"0.4","G1","post","b0","coef","informative","bayes.est"
"3444","9",0.2147,"0.4","G1","post","b1","coef","informative","bayes.est"
"3445","9",0.352,"0.4","G2","post","b0","bias","informative","bayes.est"
"3446","9",0.6915,"0.4","G2","post","b1","bias","informative","bayes.est"
"3447","9",-6.0466,"0.4","G2","post","b0","coef","informative","bayes.est"
"3448","9",0.1531,"0.4","G2","post","b1","coef","informative","bayes.est"
"3449","9",0.2264,"0.4","G3","post","b0","bias","informative","bayes.est"
"3450","9",0.3472,"0.4","G3","post","b1","bias","informative","bayes.est"
"3451","9",-7.2763,"0.4","G3","post","b0","coef","informative","bayes.est"
"3452","9",0.2155,"0.4","G3","post","b1","coef","informative","bayes.est"
"3453","9",0.5183,"0.4","G4","post","b0","bias","informative","bayes.est"
"3454","9",0.8805,"0.4","G4","post","b1","bias","informative","bayes.est"
"3455","9",-7.1109,"0.4","G4","post","b0","coef","informative","bayes.est"
"3456","9",0.1742,"0.4","G4","post","b1","coef","informative","bayes.est"
"3457","9",-0.0112,"0.4","pi","post","pi","bias","informative","bayes.est"
"3458","9",0.7141,"0.4","pi","post","pi","coef","informative","bayes.est"
"3459","9",-7.6884,"0.4",NA,"prior","b0","coef","informative","bayes.est"
"3460","9",0.216,"0.4",NA,"prior","b1","coef","informative","bayes.est"
"3461","9",0.8477,"0.5","G1","post","b0","bias","informative","bayes.est"
"3462","9",1.6312,"0.5","G1","post","b1","bias","informative","bayes.est"
"3463","9",-6.0469,"0.5","G1","post","b0","coef","informative","bayes.est"
"3464","9",0.2394,"0.5","G1","post","b1","coef","informative","bayes.est"
"3465","9",0.4817,"0.5","G2","post","b0","bias","informative","bayes.est"
"3466","9",0.9198,"0.5","G2","post","b1","bias","informative","bayes.est"
"3467","9",-6.6267,"0.5","G2","post","b0","coef","informative","bayes.est"
"3468","9",0.1738,"0.5","G2","post","b1","coef","informative","bayes.est"
"3469","9",0.4684,"0.5","G3","post","b0","bias","informative","bayes.est"
"3470","9",0.6973,"0.5","G3","post","b1","bias","informative","bayes.est"
"3471","9",-8.7123,"0.5","G3","post","b0","coef","informative","bayes.est"
"3472","9",0.2715,"0.5","G3","post","b1","coef","informative","bayes.est"
"3473","9",0.8387,"0.5","G4","post","b0","bias","informative","bayes.est"
"3474","9",1.3744,"0.5","G4","post","b1","bias","informative","bayes.est"
"3475","9",-8.6115,"0.5","G4","post","b0","coef","informative","bayes.est"
"3476","9",0.22,"0.5","G4","post","b1","coef","informative","bayes.est"
"3477","9",-0.0125,"0.5","pi","post","pi","bias","informative","bayes.est"
"3478","9",0.7131,"0.5","pi","post","pi","coef","informative","bayes.est"
"3479","9",-9.7214,"0.5",NA,"prior","b0","coef","informative","bayes.est"
"3480","9",0.1527,"0.5",NA,"prior","b1","coef","informative","bayes.est"
"3481","9",0.3332,"0.6","G1","post","b0","bias","informative","bayes.est"
"3482","9",0.6869,"0.6","G1","post","b1","bias","informative","bayes.est"
"3483","9",-4.3631,"0.6","G1","post","b0","coef","informative","bayes.est"
"3484","9",0.1535,"0.6","G1","post","b1","coef","informative","bayes.est"
"3485","9",0.1754,"0.6","G2","post","b0","bias","informative","bayes.est"
"3486","9",0.3515,"0.6","G2","post","b1","bias","informative","bayes.est"
"3487","9",-5.2568,"0.6","G2","post","b0","coef","informative","bayes.est"
"3488","9",0.1224,"0.6","G2","post","b1","coef","informative","bayes.est"
"3489","9",0.1449,"0.6","G3","post","b0","bias","informative","bayes.est"
"3490","9",0.2186,"0.6","G3","post","b1","bias","informative","bayes.est"
"3491","9",-6.7931,"0.6","G3","post","b0","coef","informative","bayes.est"
"3492","9",0.1949,"0.6","G3","post","b1","coef","informative","bayes.est"
"3493","9",0.3636,"0.6","G4","post","b0","bias","informative","bayes.est"
"3494","9",0.6258,"0.6","G4","post","b1","bias","informative","bayes.est"
"3495","9",-6.3862,"0.6","G4","post","b0","coef","informative","bayes.est"
"3496","9",0.1506,"0.6","G4","post","b1","coef","informative","bayes.est"
"3497","9",-0.0102,"0.6","pi","post","pi","bias","informative","bayes.est"
"3498","9",0.7148,"0.6","pi","post","pi","coef","informative","bayes.est"
"3499","9",-7.4366,"0.6",NA,"prior","b0","coef","informative","bayes.est"
"3500","9",0.0626,"0.6",NA,"prior","b1","coef","informative","bayes.est"
"3501","9",0.3451,"0.7","G1","post","b0","bias","informative","bayes.est"
"3502","9",0.7109,"0.7","G1","post","b1","bias","informative","bayes.est"
"3503","9",-4.4022,"0.7","G1","post","b0","coef","informative","bayes.est"
"3504","9",0.1557,"0.7","G1","post","b1","coef","informative","bayes.est"
"3505","9",0.2012,"0.7","G2","post","b0","bias","informative","bayes.est"
"3506","9",0.4022,"0.7","G2","post","b1","bias","informative","bayes.est"
"3507","9",-5.3718,"0.7","G2","post","b0","coef","informative","bayes.est"
"3508","9",0.1269,"0.7","G2","post","b1","coef","informative","bayes.est"
"3509","9",0.2421,"0.7","G3","post","b0","bias","informative","bayes.est"
"3510","9",0.3662,"0.7","G3","post","b1","bias","informative","bayes.est"
"3511","9",-7.3694,"0.7","G3","post","b0","coef","informative","bayes.est"
"3512","9",0.2185,"0.7","G3","post","b1","coef","informative","bayes.est"
"3513","9",0.4904,"0.7","G4","post","b0","bias","informative","bayes.est"
"3514","9",0.8333,"0.7","G4","post","b1","bias","informative","bayes.est"
"3515","9",-6.9804,"0.7","G4","post","b0","coef","informative","bayes.est"
"3516","9",0.1699,"0.7","G4","post","b1","coef","informative","bayes.est"
"3517","9",-0.0105,"0.7","pi","post","pi","bias","informative","bayes.est"
"3518","9",0.7145,"0.7","pi","post","pi","coef","informative","bayes.est"
"3519","9",-8.6799,"0.7",NA,"prior","b0","coef","informative","bayes.est"
"3520","9",0.0098,"0.7",NA,"prior","b1","coef","informative","bayes.est"
"3521","9",0.1121,"0.8","G1","post","b0","bias","informative","bayes.est"
"3522","9",0.2324,"0.8","G1","post","b1","bias","informative","bayes.est"
"3523","9",-3.6395,"0.8","G1","post","b0","coef","informative","bayes.est"
"3524","9",0.1121,"0.8","G1","post","b1","coef","informative","bayes.est"
"3525","9",0.0443,"0.8","G2","post","b0","bias","informative","bayes.est"
"3526","9",0.0843,"0.8","G2","post","b1","bias","informative","bayes.est"
"3527","9",-4.6705,"0.8","G2","post","b0","coef","informative","bayes.est"
"3528","9",0.0982,"0.8","G2","post","b1","coef","informative","bayes.est"
"3529","9",-0.008,"0.8","G3","post","b0","bias","informative","bayes.est"
"3530","9",-0.0232,"0.8","G3","post","b1","bias","informative","bayes.est"
"3531","9",-5.8857,"0.8","G3","post","b0","coef","informative","bayes.est"
"3532","9",0.1563,"0.8","G3","post","b1","coef","informative","bayes.est"
"3533","9",0.0987,"0.8","G4","post","b0","bias","informative","bayes.est"
"3534","9",0.1634,"0.8","G4","post","b1","bias","informative","bayes.est"
"3535","9",-5.1456,"0.8","G4","post","b0","coef","informative","bayes.est"
"3536","9",0.1078,"0.8","G4","post","b1","coef","informative","bayes.est"
"3537","9",-0.0092,"0.8","pi","post","pi","bias","informative","bayes.est"
"3538","9",0.7155,"0.8","pi","post","pi","coef","informative","bayes.est"
"3539","9",-5.7234,"0.8",NA,"prior","b0","coef","informative","bayes.est"
"3540","9",0.2069,"0.8",NA,"prior","b1","coef","informative","bayes.est"
"3541","9",0.2874,"0.9","G1","post","b0","bias","informative","bayes.est"
"3542","9",0.5956,"0.9","G1","post","b1","bias","informative","bayes.est"
"3543","9",-4.2133,"0.9","G1","post","b0","coef","informative","bayes.est"
"3544","9",0.1452,"0.9","G1","post","b1","coef","informative","bayes.est"
"3545","9",0.1829,"0.9","G2","post","b0","bias","informative","bayes.est"
"3546","9",0.3663,"0.9","G2","post","b1","bias","informative","bayes.est"
"3547","9",-5.2904,"0.9","G2","post","b0","coef","informative","bayes.est"
"3548","9",0.1237,"0.9","G2","post","b1","coef","informative","bayes.est"
"3549","9",0.3131,"0.9","G3","post","b0","bias","informative","bayes.est"
"3550","9",0.4714,"0.9","G3","post","b1","bias","informative","bayes.est"
"3551","9",-7.7907,"0.9","G3","post","b0","coef","informative","bayes.est"
"3552","9",0.2354,"0.9","G3","post","b1","coef","informative","bayes.est"
"3553","9",0.5662,"0.9","G4","post","b0","bias","informative","bayes.est"
"3554","9",0.9523,"0.9","G4","post","b1","bias","informative","bayes.est"
"3555","9",-7.3351,"0.9","G4","post","b0","coef","informative","bayes.est"
"3556","9",0.1809,"0.9","G4","post","b1","coef","informative","bayes.est"
"3557","9",-0.0106,"0.9","pi","post","pi","bias","informative","bayes.est"
"3558","9",0.7145,"0.9","pi","post","pi","coef","informative","bayes.est"
"3559","9",-10.3371,"0.9",NA,"prior","b0","coef","informative","bayes.est"
"3560","9",0.14,"0.9",NA,"prior","b1","coef","informative","bayes.est"
"3561","9",0.2496,"1","G1","post","b0","bias","uninformative","bayes.est"
"3562","9",0.5194,"1","G1","post","b1","bias","uninformative","bayes.est"
"3563","9",-4.0895,"1","G1","post","b0","coef","uninformative","bayes.est"
"3564","9",0.1382,"1","G1","post","b1","coef","uninformative","bayes.est"
"3565","9",0.163,"1","G2","post","b0","bias","uninformative","bayes.est"
"3566","9",0.3263,"1","G2","post","b1","bias","uninformative","bayes.est"
"3567","9",-5.2012,"1","G2","post","b0","coef","uninformative","bayes.est"
"3568","9",0.1201,"1","G2","post","b1","coef","uninformative","bayes.est"
"3569","9",0.3076,"1","G3","post","b0","bias","uninformative","bayes.est"
"3570","9",0.4632,"1","G3","post","b1","bias","uninformative","bayes.est"
"3571","9",-7.7582,"1","G3","post","b0","coef","uninformative","bayes.est"
"3572","9",0.234,"1","G3","post","b1","coef","uninformative","bayes.est"
"3573","9",0.542,"1","G4","post","b0","bias","uninformative","bayes.est"
"3574","9",0.9141,"1","G4","post","b1","bias","uninformative","bayes.est"
"3575","9",-7.222,"1","G4","post","b0","coef","uninformative","bayes.est"
"3576","9",0.1774,"1","G4","post","b1","coef","uninformative","bayes.est"
"3577","9",-0.0104,"1","pi","post","pi","bias","uninformative","bayes.est"
"3578","9",0.7146,"1","pi","post","pi","coef","uninformative","bayes.est"
"3579","9",-10.85,"1",NA,"prior","b0","coef","uninformative","bayes.est"
"3580","9",0.0699,"1",NA,"prior","b1","coef","uninformative","bayes.est"
"3581","9",0.013,"10","G1","post","b0","bias","uninformative","bayes.est"
"3582","9",0.0116,"10","G1","post","b1","bias","uninformative","bayes.est"
"3583","9",-3.3153,"10","G1","post","b0","coef","uninformative","bayes.est"
"3584","9",0.092,"10","G1","post","b1","coef","uninformative","bayes.est"
"3585","9",0.0063,"10","G2","post","b0","bias","uninformative","bayes.est"
"3586","9",2e-04,"10","G2","post","b1","bias","uninformative","bayes.est"
"3587","9",-4.5004,"10","G2","post","b0","coef","uninformative","bayes.est"
"3588","9",0.0906,"10","G2","post","b1","coef","uninformative","bayes.est"
"3589","9",0.0183,"10","G3","post","b0","bias","uninformative","bayes.est"
"3590","9",0.0168,"10","G3","post","b1","bias","uninformative","bayes.est"
"3591","9",-6.0417,"10","G3","post","b0","coef","uninformative","bayes.est"
"3592","9",0.1627,"10","G3","post","b1","coef","uninformative","bayes.est"
"3593","9",0.028,"10","G4","post","b0","bias","uninformative","bayes.est"
"3594","9",0.0281,"10","G4","post","b1","bias","uninformative","bayes.est"
"3595","9",-4.8145,"10","G4","post","b0","coef","uninformative","bayes.est"
"3596","9",0.0953,"10","G4","post","b1","coef","uninformative","bayes.est"
"3597","9",-0.0091,"10","pi","post","pi","bias","uninformative","bayes.est"
"3598","9",0.7155,"10","pi","post","pi","coef","uninformative","bayes.est"
"3599","9",-8.3429,"10",NA,"prior","b0","coef","uninformative","bayes.est"
"3600","9",0.0565,"10",NA,"prior","b1","coef","uninformative","bayes.est"
"3601","9",0.0404,"2","G1","post","b0","bias","uninformative","bayes.est"
"3602","9",0.0738,"2","G1","post","b1","bias","uninformative","bayes.est"
"3603","9",-3.405,"2","G1","post","b0","coef","uninformative","bayes.est"
